code_producteur,nb_plantations_total,superficie_decl_totale,nb_jointes,superficie_calc_totale,nb_anomalies,taux_couverture_geo,taux_anomalies,ecart_surface_total_ha,cooperative
1030352371,1,2.9,1.0,2.892410642325229,0.0,100.0,0.0,0.01,A
1030352372,1,3.4,1.0,3.6751365170437698,0.0,100.0,0.0,-0.28,A
1030352377,1,4.1,1.0,4.190812706162356,0.0,100.0,0.0,-0.09,A
1030352378,1,3.9,1.0,2.3970499418375177,1.0,100.0,100.0,1.5,A
1030352379,1,6.0,1.0,6.041011074255322,0.0,100.0,0.0,-0.04,A
1030352384,1,2.2,1.0,2.1895033701598936,0.0,100.0,0.0,0.01,A
1030352385,1,1.6,1.0,1.5778247616807406,0.0,100.0,0.0,0.02,A
1030352452,1,3.5,1.0,3.535831837561453,0.0,100.0,0.0,-0.04,A
1030352454,1,0.8,1.0,1.1059796235477506,1.0,100.0,100.0,-0.31,A
1030352455,1,0.7,1.0,0.4316414624800715,1.0,100.0,100.0,0.27,A
1030352456,1,0.8,1.0,0.786668391942849,0.0,100.0,0.0,0.01,A
1030352457,1,1.8,1.0,1.9374401087728872,0.0,100.0,0.0,-0.14,A
1030352459,1,0.9,1.0,0.8666475789822238,0.0,100.0,0.0,0.03,A
1030352460,1,1.4,1.0,1.4593040095038206,0.0,100.0,0.0,-0.06,A
1030352463,1,1.6,1.0,1.641883170126981,0.0,100.0,0.0,-0.04,A
1030352466,1,2.2,1.0,1.603288838115837,1.0,100.0,100.0,0.6,A
1030352467,1,1.1,1.0,1.1137419653799288,0.0,100.0,0.0,-0.01,A
1030352469,1,4.0,1.0,4.500738173042232,1.0,100.0,100.0,-0.5,A
1030352470,1,1.7,1.0,1.7004342077037289,0.0,100.0,0.0,-0.0,A
1030352471,1,3.0,1.0,3.0649786650352917,0.0,100.0,0.0,-0.06,A
1030352472,1,3.5,1.0,3.578528550236458,0.0,100.0,0.0,-0.08,A
1030352474,1,2.0,1.0,1.9759842062670616,0.0,100.0,0.0,0.02,A
1030352478,1,3.8,1.0,3.8906919726386024,0.0,100.0,0.0,-0.09,A
1030352479,1,2.6,1.0,2.349160427698098,0.0,100.0,0.0,0.25,A
1030352481,1,3.3,1.0,2.9045844759397044,1.0,100.0,100.0,0.4,A
1030352483,1,0.9,1.0,0.8719564374685577,0.0,100.0,0.0,0.03,A
1030352486,1,1.9,1.0,1.9236566501689405,0.0,100.0,0.0,-0.02,A
1030352487,1,2.7,1.0,2.7148070384138534,0.0,100.0,0.0,-0.01,A
1030353197,1,1.2,1.0,1.1946991394080049,0.0,100.0,0.0,0.01,A
1030353201,1,1.0,1.0,1.0370841624923268,0.0,100.0,0.0,-0.04,A
1030353210,1,1.0,1.0,0.962051844467235,0.0,100.0,0.0,0.04,A
10303603596,1,2.51,0.0,0.0,0.0,0.0,0.0,2.51,A
1030362281,1,8.8,1.0,1.8618830531912611,1.0,100.0,100.0,6.94,A
1030362282,1,1.1,1.0,1.413188345752932,1.0,100.0,100.0,-0.31,A
1030362284,1,3.2,1.0,1.234086294912189,1.0,100.0,100.0,1.97,A
1030362285,1,2.6,1.0,1.306681873149946,1.0,100.0,100.0,1.29,A
1030362287,1,0.5,1.0,0.4551977496952984,0.0,100.0,0.0,0.04,A
1030362288,1,2.2,1.0,1.004712763639801,1.0,100.0,100.0,1.2,A
1030362675,1,1.1,1.0,0.6340889075434935,1.0,100.0,100.0,0.47,A
1030362677,1,1.4,1.0,1.8915766798995672,1.0,100.0,100.0,-0.49,A
1030362678,1,1.8,1.0,1.1428718604623225,1.0,100.0,100.0,0.66,A
1030362679,1,0.7,1.0,1.3861068493453206,1.0,100.0,100.0,-0.69,A
1030362680,1,1.3,1.0,2.167610437829048,1.0,100.0,100.0,-0.87,A
1030373721,1,3.2,0.0,0.0,0.0,0.0,0.0,3.2,A
1030373722,1,2.5,0.0,0.0,0.0,0.0,0.0,2.5,A
1030373723,1,2.9,0.0,0.0,0.0,0.0,0.0,2.9,A
1030373728,1,2.6,0.0,0.0,0.0,0.0,0.0,2.6,A
1030373732,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,A
1030373734,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,A
10304003488,1,3.4,1.0,2.543194178449622,1.0,100.0,100.0,0.86,A
10304003489,1,2.6,1.0,1.524032922391879,1.0,100.0,100.0,1.08,A
10304003490,1,2.4,1.0,2.5565121367035495,0.0,100.0,0.0,-0.16,A
10304003491,1,3.2,1.0,3.079933414358753,0.0,100.0,0.0,0.12,A
10304003492,1,2.2,1.0,1.1732666943235086,1.0,100.0,100.0,1.03,A
10304003619,1,2.6,0.0,0.0,0.0,0.0,0.0,2.6,A
10304003620,1,3.3,0.0,0.0,0.0,0.0,0.0,3.3,A
10304003621,1,2.6,0.0,0.0,0.0,0.0,0.0,2.6,A
10304003798,1,1.1,0.0,0.0,0.0,0.0,0.0,1.1,A
10304003799,1,1.5,0.0,0.0,0.0,0.0,0.0,1.5,A
10304003800,1,3.4,0.0,0.0,0.0,0.0,0.0,3.4,A
10304003801,1,3.9,0.0,0.0,0.0,0.0,0.0,3.9,A
10304003802,1,3.1,0.0,0.0,0.0,0.0,0.0,3.1,A
10304003804,1,0.7,0.0,0.0,0.0,0.0,0.0,0.7,A
10304003805,1,1.3,0.0,0.0,0.0,0.0,0.0,1.3,A
10304003806,1,1.4,0.0,0.0,0.0,0.0,0.0,1.4,A
10304003807,1,2.9,0.0,0.0,0.0,0.0,0.0,2.9,A
10304003808,1,1.4,0.0,0.0,0.0,0.0,0.0,1.4,A
10304003809,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0,A
10304003810,1,1.2,0.0,0.0,0.0,0.0,0.0,1.2,A
10304003811,1,1.2,0.0,0.0,0.0,0.0,0.0,1.2,A
10304003812,1,1.2,0.0,0.0,0.0,0.0,0.0,1.2,A
10304003813,1,2.3,0.0,0.0,0.0,0.0,0.0,2.3,A
10304003814,1,3.7,0.0,0.0,0.0,0.0,0.0,3.7,A
10304003815,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0,A
10304003816,1,6.0,0.0,0.0,0.0,0.0,0.0,6.0,A
10304003817,1,3.5,0.0,0.0,0.0,0.0,0.0,3.5,A
10304003818,1,4.3,0.0,0.0,0.0,0.0,0.0,4.3,A
10304003819,1,3.4,0.0,0.0,0.0,0.0,0.0,3.4,A
10304003820,1,3.8,0.0,0.0,0.0,0.0,0.0,3.8,A
10304003821,1,2.7,0.0,0.0,0.0,0.0,0.0,2.7,A
10304003822,1,2.5,0.0,0.0,0.0,0.0,0.0,2.5,A
10304004466,1,1.98,1.0,2.0233651490510396,0.0,100.0,0.0,-0.04,A
10304004467,1,0.73,1.0,0.7488784411584081,0.0,100.0,0.0,-0.02,A
10304004468,1,0.79,1.0,0.8122882953283864,0.0,100.0,0.0,-0.02,A
10304004469,1,1.1,1.0,1.1228012280043027,0.0,100.0,0.0,-0.02,A
10304004470,1,1.02,1.0,1.0393280336977964,0.0,100.0,0.0,-0.02,A
10304004471,1,0.96,1.0,0.9824853849267564,0.0,100.0,0.0,-0.02,A
10304004472,1,1.47,1.0,1.502807165730346,0.0,100.0,0.0,-0.03,A
10304004473,1,2.44,1.0,2.48982825761717,0.0,100.0,0.0,-0.05,A
10304004474,1,4.25,1.0,4.340536808696866,0.0,100.0,0.0,-0.09,A
10304004475,1,1.48,0.0,0.0,0.0,0.0,0.0,1.48,A
10304004476,1,1.15,1.0,1.1743014530557647,0.0,100.0,0.0,-0.02,A
10304004477,1,1.58,1.0,1.616942195152961,0.0,100.0,0.0,-0.04,A
10304004478,1,1.0,1.0,1.0228690502955462,0.0,100.0,0.0,-0.02,A
10304004479,1,0.56,1.0,0.5785171991928861,0.0,100.0,0.0,-0.02,A
10304004480,1,0.75,1.0,0.7753942583937351,0.0,100.0,0.0,-0.03,A
10304004481,1,1.42,1.0,1.448808007881969,0.0,100.0,0.0,-0.03,A
10304004482,1,2.49,1.0,1.5030176409954892,1.0,100.0,100.0,0.99,A
10304004483,1,0.58,1.0,0.5988389639810543,0.0,100.0,0.0,-0.02,A
10304004485,1,2.31,1.0,2.362754285892837,0.0,100.0,0.0,-0.05,A
10304004486,1,2.4,1.0,2.448142229771537,0.0,100.0,0.0,-0.05,A
10304103516,1,2.1,0.0,0.0,0.0,0.0,0.0,2.1,A
10304103517,1,2.3,0.0,0.0,0.0,0.0,0.0,2.3,A
10304103518,1,3.4,1.0,1.4932934923704602,1.0,100.0,100.0,1.91,A
10304103519,1,3.3,0.0,0.0,0.0,0.0,0.0,3.3,A
10304103520,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0,A
10304103521,1,2.1,0.0,0.0,0.0,0.0,0.0,2.1,A
10304103522,1,3.1,1.0,1.9233570949294292,1.0,100.0,100.0,1.18,A
10304103523,1,2.2,0.0,0.0,0.0,0.0,0.0,2.2,A
10304103524,1,3.5,0.0,0.0,0.0,0.0,0.0,3.5,A
10304103525,1,2.5,1.0,0.5084554705620357,1.0,100.0,100.0,1.99,A
10304103526,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0,A
10304203544,1,5.1,1.0,4.542793393136744,1.0,100.0,100.0,0.56,A
10304204667,1,1.25,0.0,0.0,0.0,0.0,0.0,1.25,A
10304204668,1,2.58,1.0,2.637265115568717,0.0,100.0,0.0,-0.06,A
10304204669,1,0.88,1.0,0.9019510544755098,0.0,100.0,0.0,-0.02,A
10304204670,1,0.85,0.0,0.0,0.0,0.0,0.0,0.85,A
10304204671,1,1.17,1.0,1.2010897748467626,0.0,100.0,0.0,-0.03,A
10304303604,1,3.3,0.0,0.0,0.0,0.0,0.0,3.3,A
10304303605,1,1.6,0.0,0.0,0.0,0.0,0.0,1.6,A
10304303606,1,0.9,0.0,0.0,0.0,0.0,0.0,0.9,A
10304303607,1,2.0,0.0,0.0,0.0,0.0,0.0,2.0,A
10304303608,1,0.8,0.0,0.0,0.0,0.0,0.0,0.8,A
10304303609,1,1.6,0.0,0.0,0.0,0.0,0.0,1.6,A
10304303610,1,0.8,0.0,0.0,0.0,0.0,0.0,0.8,A
10304303611,1,2.0,0.0,0.0,0.0,0.0,0.0,2.0,A
10304303612,1,1.5,0.0,0.0,0.0,0.0,0.0,1.5,A
10304303613,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,A
10304303614,1,0.4,0.0,0.0,0.0,0.0,0.0,0.4,A
10304303615,1,1.6,0.0,0.0,0.0,0.0,0.0,1.6,A
10304303616,1,1.3,0.0,0.0,0.0,0.0,0.0,1.3,A
10304303617,1,2.1,0.0,0.0,0.0,0.0,0.0,2.1,A
10304303618,1,0.7,0.0,0.0,0.0,0.0,0.0,0.7,A
10304303876,1,2.4,1.0,2.7632153363053193,1.0,100.0,100.0,-0.36,A
10304303877,1,0.6,1.0,0.6524501428814631,0.0,100.0,0.0,-0.05,A
10304303878,1,2.4,1.0,1.9830494033650536,1.0,100.0,100.0,0.42,A
10304303879,1,0.5,1.0,0.547697367693501,0.0,100.0,0.0,-0.05,A
10304303880,1,1.6,0.0,0.0,0.0,0.0,0.0,1.6,A
10304303881,1,0.7,1.0,0.6620992338745695,0.0,100.0,0.0,0.04,A
10304303882,1,1.9,1.0,1.975945911170902,0.0,100.0,0.0,-0.08,A
10304303883,1,2.3,1.0,0.6871803439372879,1.0,100.0,100.0,1.61,A
10304303884,1,0.4,1.0,0.4360571056970115,0.0,100.0,0.0,-0.04,A
10304303885,1,1.8,1.0,2.2349645614742815,1.0,100.0,100.0,-0.43,A
10304403641,1,1.5,1.0,1.7206797167701726,1.0,100.0,100.0,-0.22,A
10304403642,1,2.4,0.0,0.0,0.0,0.0,0.0,2.4,A
10304403643,1,2.2,0.0,0.0,0.0,0.0,0.0,2.2,A
10304403644,1,5.9,0.0,0.0,0.0,0.0,0.0,5.9,A
10304403645,1,8.0,0.0,0.0,0.0,0.0,0.0,8.0,A
10304403646,1,1.7,0.0,0.0,0.0,0.0,0.0,1.7,A
10304403647,1,0.8,0.0,0.0,0.0,0.0,0.0,0.8,A
10304403648,1,2.3,0.0,0.0,0.0,0.0,0.0,2.3,A
10304403649,1,16.1,0.0,0.0,0.0,0.0,0.0,16.1,A
10304403650,1,8.9,0.0,0.0,0.0,0.0,0.0,8.9,A
10304403651,1,2.27,0.0,0.0,0.0,0.0,0.0,2.27,A
10304403652,1,3.5,0.0,0.0,0.0,0.0,0.0,3.5,A
10304403653,1,8.1,0.0,0.0,0.0,0.0,0.0,8.1,A
10304403654,1,3.14,0.0,0.0,0.0,0.0,0.0,3.14,A
10304403655,1,2.5,0.0,0.0,0.0,0.0,0.0,2.5,A
10304403656,1,2.4,0.0,0.0,0.0,0.0,0.0,2.4,A
10304403657,1,2.2,0.0,0.0,0.0,0.0,0.0,2.2,A
10304403658,1,7.6,0.0,0.0,0.0,0.0,0.0,7.6,A
10304403659,1,0.8,0.0,0.0,0.0,0.0,0.0,0.8,A
10304403660,1,3.1,0.0,0.0,0.0,0.0,0.0,3.1,A
10304403661,1,2.7,0.0,0.0,0.0,0.0,0.0,2.7,A
10304403662,1,2.9,0.0,0.0,0.0,0.0,0.0,2.9,A
10304403663,1,5.3,0.0,0.0,0.0,0.0,0.0,5.3,A
10304403665,1,7.07,0.0,0.0,0.0,0.0,0.0,7.07,A
10304403667,1,2.9,0.0,0.0,0.0,0.0,0.0,2.9,A
10304403668,1,5.7,0.0,0.0,0.0,0.0,0.0,5.7,A
10304403670,1,15.7,0.0,0.0,0.0,0.0,0.0,15.7,A
10304403671,1,2.6,0.0,0.0,0.0,0.0,0.0,2.6,A
10304403672,1,1.66,0.0,0.0,0.0,0.0,0.0,1.66,A
10304403673,1,1.04,0.0,0.0,0.0,0.0,0.0,1.04,A
10304403674,1,2.1,0.0,0.0,0.0,0.0,0.0,2.1,A
10304403675,1,1.8,0.0,0.0,0.0,0.0,0.0,1.8,A
10304403676,1,1.11,0.0,0.0,0.0,0.0,0.0,1.11,A
10304403677,1,9.9,0.0,0.0,0.0,0.0,0.0,9.9,A
10304403678,1,5.6,0.0,0.0,0.0,0.0,0.0,5.6,A
10304403679,1,2.7,0.0,0.0,0.0,0.0,0.0,2.7,A
10304403680,1,3.2,0.0,0.0,0.0,0.0,0.0,3.2,A
10304403681,1,5.5,0.0,0.0,0.0,0.0,0.0,5.5,A
10304403682,1,2.4,0.0,0.0,0.0,0.0,0.0,2.4,A
10304403684,1,2.1,0.0,0.0,0.0,0.0,0.0,2.1,A
10304403685,1,3.5,0.0,0.0,0.0,0.0,0.0,3.5,A
10304403686,1,2.9,0.0,0.0,0.0,0.0,0.0,2.9,A
10304403687,1,4.34,0.0,0.0,0.0,0.0,0.0,4.34,A
10304403688,1,2.0,0.0,0.0,0.0,0.0,0.0,2.0,A
10304403689,1,1.22,0.0,0.0,0.0,0.0,0.0,1.22,A
10304403691,1,14.1,0.0,0.0,0.0,0.0,0.0,14.1,A
10304403692,1,3.7,0.0,0.0,0.0,0.0,0.0,3.7,A
10304403693,1,11.4,0.0,0.0,0.0,0.0,0.0,11.4,A
10304403694,1,2.2,0.0,0.0,0.0,0.0,0.0,2.2,A
10304403695,1,2.9,0.0,0.0,0.0,0.0,0.0,2.9,A
10304403696,1,3.2,0.0,0.0,0.0,0.0,0.0,3.2,A
10304403697,1,0.9,0.0,0.0,0.0,0.0,0.0,0.9,A
10304403698,1,3.6,0.0,0.0,0.0,0.0,0.0,3.6,A
10304403699,1,4.1,0.0,0.0,0.0,0.0,0.0,4.1,A
10304403700,1,3.2,0.0,0.0,0.0,0.0,0.0,3.2,A
10304403701,1,7.0,0.0,0.0,0.0,0.0,0.0,7.0,A
10304403702,1,13.5,0.0,0.0,0.0,0.0,0.0,13.5,A
10304403703,1,4.1,0.0,0.0,0.0,0.0,0.0,4.1,A
10304403704,1,5.0,0.0,0.0,0.0,0.0,0.0,5.0,A
10304403705,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0,A
10304403706,1,2.5,0.0,0.0,0.0,0.0,0.0,2.5,A
10304403707,1,0.9,0.0,0.0,0.0,0.0,0.0,0.9,A
10304403708,1,1.6,0.0,0.0,0.0,0.0,0.0,1.6,A
10304403709,1,7.8,0.0,0.0,0.0,0.0,0.0,7.8,A
10304403711,1,14.6,0.0,0.0,0.0,0.0,0.0,14.6,A
10304403712,1,4.5,0.0,0.0,0.0,0.0,0.0,4.5,A
10304403713,1,4.7,0.0,0.0,0.0,0.0,0.0,4.7,A
10304403714,1,3.2,0.0,0.0,0.0,0.0,0.0,3.2,A
10304403715,1,16.1,0.0,0.0,0.0,0.0,0.0,16.1,A
10304403716,1,4.8,0.0,0.0,0.0,0.0,0.0,4.8,A
10304403717,1,7.1,0.0,0.0,0.0,0.0,0.0,7.1,A
10304403718,1,2.1,0.0,0.0,0.0,0.0,0.0,2.1,A
10304403719,1,1.54,0.0,0.0,0.0,0.0,0.0,1.54,A
10304403720,1,8.7,0.0,0.0,0.0,0.0,0.0,8.7,A
10304403721,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0,A
10304403722,1,1.8,0.0,0.0,0.0,0.0,0.0,1.8,A
10304403723,1,4.3,0.0,0.0,0.0,0.0,0.0,4.3,A
10304403724,1,11.6,0.0,0.0,0.0,0.0,0.0,11.6,A
10304403725,1,1.6,0.0,0.0,0.0,0.0,0.0,1.6,A
10304403726,1,2.36,0.0,0.0,0.0,0.0,0.0,2.36,A
10304403727,1,2.67,0.0,0.0,0.0,0.0,0.0,2.67,A
10304403728,1,2.5,0.0,0.0,0.0,0.0,0.0,2.5,A
10304403729,1,2.1,0.0,0.0,0.0,0.0,0.0,2.1,A
10304403730,1,3.8,0.0,0.0,0.0,0.0,0.0,3.8,A
10304403731,1,1.2,0.0,0.0,0.0,0.0,0.0,1.2,A
10304403734,1,2.0,0.0,0.0,0.0,0.0,0.0,2.0,A
10304403735,1,1.3,0.0,0.0,0.0,0.0,0.0,1.3,A
10304403736,1,3.1,0.0,0.0,0.0,0.0,0.0,3.1,A
10304403737,1,1.6,0.0,0.0,0.0,0.0,0.0,1.6,A
10304403738,1,2.3,0.0,0.0,0.0,0.0,0.0,2.3,A
10304403739,1,2.3,0.0,0.0,0.0,0.0,0.0,2.3,A
10304403740,1,3.45,0.0,0.0,0.0,0.0,0.0,3.45,A
10304403742,1,7.5,0.0,0.0,0.0,0.0,0.0,7.5,A
10304403743,1,2.53,0.0,0.0,0.0,0.0,0.0,2.53,A
10304403744,1,0.9,0.0,0.0,0.0,0.0,0.0,0.9,A
10304403745,1,2.0,0.0,0.0,0.0,0.0,0.0,2.0,A
10304403746,1,2.29,0.0,0.0,0.0,0.0,0.0,2.29,A
10304403748,1,4.0,0.0,0.0,0.0,0.0,0.0,4.0,A
10304403749,1,5.5,0.0,0.0,0.0,0.0,0.0,5.5,A
10304403750,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0,A
10304403751,1,0.9,0.0,0.0,0.0,0.0,0.0,0.9,A
10304403752,1,7.1,0.0,0.0,0.0,0.0,0.0,7.1,A
10304403754,1,2.0,0.0,0.0,0.0,0.0,0.0,2.0,A
10304403755,1,2.3,0.0,0.0,0.0,0.0,0.0,2.3,A
10304403757,1,3.49,0.0,0.0,0.0,0.0,0.0,3.49,A
10304403758,1,0.9,0.0,0.0,0.0,0.0,0.0,0.9,A
10304403759,1,2.6,0.0,0.0,0.0,0.0,0.0,2.6,A
10304403760,1,15.1,0.0,0.0,0.0,0.0,0.0,15.1,A
10304403761,1,1.8,0.0,0.0,0.0,0.0,0.0,1.8,A
10304403762,1,3.1,0.0,0.0,0.0,0.0,0.0,3.1,A
10304403763,1,1.7,0.0,0.0,0.0,0.0,0.0,1.7,A
10304403764,1,3.0,0.0,0.0,0.0,0.0,0.0,3.0,A
10304403765,1,5.1,0.0,0.0,0.0,0.0,0.0,5.1,A
10304403767,1,3.3,0.0,0.0,0.0,0.0,0.0,3.3,A
10304403769,1,4.6,0.0,0.0,0.0,0.0,0.0,4.6,A
10304403770,1,6.4,0.0,0.0,0.0,0.0,0.0,6.4,A
10304403771,1,12.22,0.0,0.0,0.0,0.0,0.0,12.22,A
10304404098,1,1.22,1.0,1.2436695849775643,0.0,100.0,0.0,-0.02,A
10304404102,1,0.84,1.0,0.8632400861097642,0.0,100.0,0.0,-0.02,A
10304404106,1,2.08,1.0,2.1173686699676515,0.0,100.0,0.0,-0.04,A
10304404107,1,1.87,1.0,1.9086744180858757,0.0,100.0,0.0,-0.04,A
10304404109,1,2.47,1.0,1.435605376566819,1.0,100.0,100.0,1.03,A
10304404110,1,1.16,1.0,1.1889632753014376,0.0,100.0,0.0,-0.03,A
10304404115,1,1.88,1.0,1.9185926748921684,0.0,100.0,0.0,-0.04,A
10304404116,1,1.32,1.0,1.3526654503432205,0.0,100.0,0.0,-0.03,A
10304404117,1,3.89,1.0,3.9683102829590298,0.0,100.0,0.0,-0.08,A
10304404119,1,7.58,1.0,7.720477760539407,0.0,100.0,0.0,-0.14,A
10304404128,1,3.04,1.0,3.103100416568318,0.0,100.0,0.0,-0.06,A
10304404129,1,5.31,1.0,5.40692793847192,0.0,100.0,0.0,-0.1,A
10304404130,1,1.6,1.0,1.6309213883777265,0.0,100.0,0.0,-0.03,A
10304404131,1,1.4,1.0,1.426890462400675,0.0,100.0,0.0,-0.03,A
10304404133,1,2.09,1.0,2.1311748560368944,0.0,100.0,0.0,-0.04,A
10304404134,1,6.67,1.0,6.796174755975963,0.0,100.0,0.0,-0.13,A
10304404136,1,3.39,1.0,3.458883734904622,0.0,100.0,0.0,-0.07,A
10304404137,1,2.19,1.0,2.230939631722386,0.0,100.0,0.0,-0.04,A
10304404139,1,2.47,1.0,2.5234160556075187,0.0,100.0,0.0,-0.05,A
10304404140,1,1.34,1.0,1.3660407902852532,0.0,100.0,0.0,-0.03,A
10304404141,1,1.93,1.0,1.9692447646741869,0.0,100.0,0.0,-0.04,A
10304404142,1,1.1,1.0,1.1198961396093177,0.0,100.0,0.0,-0.02,A
10304404143,1,1.5,1.0,1.530081799830162,0.0,100.0,0.0,-0.03,A
10304404144,1,2.02,1.0,2.063432851104578,0.0,100.0,0.0,-0.04,A
10304404145,1,0.78,1.0,0.8020699706903585,0.0,100.0,0.0,-0.02,A
10304404146,1,1.93,1.0,1.9746836699398769,0.0,100.0,0.0,-0.04,A
10304404147,1,1.63,1.0,1.6645751494150944,0.0,100.0,0.0,-0.03,A
10304404148,1,1.03,1.0,1.0576785181209616,0.0,100.0,0.0,-0.03,A
10304404149,1,1.25,1.0,1.2816372514021344,0.0,100.0,0.0,-0.03,A
10304404150,1,1.42,1.0,1.4538248517234755,0.0,100.0,0.0,-0.03,A
10304404151,1,0.8,1.0,0.8181784721576654,0.0,100.0,0.0,-0.02,A
10304404153,1,1.7,1.0,1.7371902111648252,0.0,100.0,0.0,-0.04,A
10304404154,1,3.19,1.0,3.2579821604584116,0.0,100.0,0.0,-0.07,A
10304404155,1,2.64,1.0,2.6964762173349706,0.0,100.0,0.0,-0.06,A
10304404156,1,2.73,1.0,2.785612468195372,0.0,100.0,0.0,-0.06,A
10304404157,1,2.04,1.0,2.082396696037566,0.0,100.0,0.0,-0.04,A
10304404158,1,3.15,1.0,1.6281355986389072,1.0,100.0,100.0,1.52,A
10304404159,1,3.79,1.0,3.8627020932905056,0.0,100.0,0.0,-0.07,A
10304404160,1,4.09,1.0,4.1686714669926745,0.0,100.0,0.0,-0.08,A
10304404161,1,1.35,1.0,1.3837622097850963,0.0,100.0,0.0,-0.03,A
10304404162,1,1.06,1.0,1.0828133749997828,0.0,100.0,0.0,-0.02,A
10304404163,1,1.24,1.0,1.272351469673359,0.0,100.0,0.0,-0.03,A
10304404165,1,1.25,1.0,1.2782719135257463,0.0,100.0,0.0,-0.03,A
10304404166,1,8.67,1.0,8.828206722979743,0.0,100.0,0.0,-0.16,A
10304404167,1,0.89,1.0,0.9120974058287284,0.0,100.0,0.0,-0.02,A
10304404169,1,1.67,1.0,1.7006420233558477,0.0,100.0,0.0,-0.03,A
10304404171,1,1.29,1.0,1.319375300136398,0.0,100.0,0.0,-0.03,A
10304404172,1,4.55,1.0,4.639107554155904,0.0,100.0,0.0,-0.09,A
10304404173,1,0.64,1.0,0.6606314214688415,0.0,100.0,0.0,-0.02,A
10304404174,1,1.37,1.0,1.4023156002116903,0.0,100.0,0.0,-0.03,A
10304404175,1,1.42,1.0,1.4484306273591767,0.0,100.0,0.0,-0.03,A
10304404176,1,1.13,1.0,1.1556720063187875,0.0,100.0,0.0,-0.03,A
10304404177,1,1.13,1.0,1.1549363860021054,0.0,100.0,0.0,-0.02,A
10304404178,1,1.47,1.0,1.5058663711299278,0.0,100.0,0.0,-0.04,A
10304404179,1,1.14,1.0,1.1644656921700052,0.0,100.0,0.0,-0.02,A
10304404180,1,2.66,1.0,2.715026920155371,0.0,100.0,0.0,-0.06,A
10304404181,1,8.72,1.0,8.88363898141481,0.0,100.0,0.0,-0.16,A
10304404184,1,1.96,1.0,1.9960289733140075,0.0,100.0,0.0,-0.04,A
10304404185,1,1.7,1.0,1.7370462568811822,0.0,100.0,0.0,-0.04,A
10304404186,1,1.5,1.0,1.5312513675451005,0.0,100.0,0.0,-0.03,A
10304404187,1,1.25,1.0,1.2726708445906176,0.0,100.0,0.0,-0.02,A
10304404189,1,1.31,1.0,1.340286586524278,0.0,100.0,0.0,-0.03,A
10304404190,1,2.05,1.0,2.0912543663908307,0.0,100.0,0.0,-0.04,A
10304404192,1,1.47,1.0,1.5008847291954832,0.0,100.0,0.0,-0.03,A
10304404195,1,1.3,1.0,1.331704001202327,0.0,100.0,0.0,-0.03,A
10304404196,1,1.06,1.0,1.08657114400826,0.0,100.0,0.0,-0.03,A
10304404197,1,1.02,0.0,0.0,0.0,0.0,0.0,1.02,A
10304404198,1,1.12,1.0,1.144615545554467,0.0,100.0,0.0,-0.02,A
10304404199,1,1.38,1.0,1.4071108153005938,0.0,100.0,0.0,-0.03,A
10304404200,1,1.91,1.0,1.9454138417917308,0.0,100.0,0.0,-0.04,A
10304404201,1,1.81,1.0,3.2648061748661017,1.0,100.0,100.0,-1.45,A
10304404202,1,1.76,1.0,1.7984822862986185,0.0,100.0,0.0,-0.04,A
10304404203,1,1.75,1.0,1.7889697929121986,0.0,100.0,0.0,-0.04,A
10304404204,1,1.94,1.0,1.9788702719238425,0.0,100.0,0.0,-0.04,A
10304404205,1,1.89,1.0,1.924015483663512,0.0,100.0,0.0,-0.03,A
10304404206,1,13.46,1.0,13.710877992257654,0.0,100.0,0.0,-0.25,A
10304404207,1,2.37,1.0,2.420181552356816,0.0,100.0,0.0,-0.05,A
10304404214,1,1.13,1.0,1.1598435502012785,0.0,100.0,0.0,-0.03,A
10304404216,1,1.85,1.0,1.8854454104898857,0.0,100.0,0.0,-0.04,A
10304404219,1,1.29,1.0,1.3149832867561102,0.0,100.0,0.0,-0.02,A
10304404220,1,1.93,1.0,1.970281133761533,0.0,100.0,0.0,-0.04,A
10304404223,1,1.05,1.0,1.0783543259395694,0.0,100.0,0.0,-0.03,A
10304404224,1,1.05,1.0,1.0781538046580563,0.0,100.0,0.0,-0.03,A
10304404225,1,0.93,1.0,0.9537084887915674,0.0,100.0,0.0,-0.02,A
10304504071,1,1.5,0.0,0.0,0.0,0.0,0.0,1.5,A
10304504072,1,1.15,1.0,1.1762659690496704,0.0,100.0,0.0,-0.03,A
10304504073,1,0.5,1.0,0.5155047311117265,0.0,100.0,0.0,-0.02,A
10304504074,1,2.35,1.0,2.4021225473965653,0.0,100.0,0.0,-0.05,A
10304504075,1,5.01,0.0,0.0,0.0,0.0,0.0,5.01,A
10304604487,1,3.33,1.0,3.4000436921804416,0.0,100.0,0.0,-0.07,A
